store_name,storeid,addr_num,addr_st,addr_add,city,state,zip5,store_type,stype_num,store_group,stgrp_num,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,year_first,year_last,X,Y,method,match,dup,st_type,loc_id,store_name_l,store
Dollar General 14691,st_342766,2421,New Salem Hwy,NA,Murfreesboro,TN,37128,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-86.4454,35.8134,usda,NA,NA,CO,L204574,dollar general 14691,Dollar General
Dollar General 14692,st_341289,10632,S Main St,NA,Prattsburgh,NY,14873,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-77.28803,42.51367,usda,NA,NA,CO,L204575,dollar general 14692,Dollar General
Dollar General 14694,st_335944,1304,W Oklahoma Ave,NA,Okeene,OK,73763,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-98.33413,36.11592,usda,NA,NA,CO,L204576,dollar general 14694,Dollar General
Dollar General 14695,st_342768,5001,Lake Ruby Drive West,NA,Winter Haven,FL,33880,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-81.66894,27.9722,usda,NA,NA,CO,L204577,dollar general 14695,Dollar General
Dollar General 14696,st_334190,1314,Fountain Heights Rd,NA,Columbia,TN,38401,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-86.98738,35.5411,usda,NA,NA,CO,L204578,dollar general 14696,Dollar General
Dollar General 14697,st_343294,4155,Bayou Black Dr,NA,Houma,LA,70360,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-90.829,29.59749,usda,NA,NA,CO,L204579,dollar general 14697,Dollar General
Dollar General 14698,st_342288,15616,Alexander Rd,NA,Little Rock,AR,72202,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-92.44434,34.64613,usda,NA,NA,CO,L204580,dollar general 14698,Dollar General
dollar General 14699,st_335789,628,Erie St,NA,Antwerp,OH,45813,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-84.73624,41.17183,usda,NA,NA,CO,L204581,dollar general 14699,Dollar General
Dollar General 14701,st_339132,2500,Hamilton Rd,NA,Columbus,GA,31904,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-84.9828,32.48762,usda,NA,NA,CO,L204582,dollar general 14701,Dollar General
Dollar General 14702,st_341597,12480,NW County Road 237,NA,Alachua,FL,32615,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-82.42136,29.76929,usda,NA,NA,CO,L204583,dollar general 14702,Dollar General
Dollar General 14703,st_342287,525,S Main St,NA,Lanesboro,MA,1237,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-73.23766,42.50132,usda,NA,NA,CO,L204584,dollar general 14703,Dollar General
Dollar General 14704,st_350300,6367,Rt 9 N,NA,Hadley,NY,12835,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-74.00902,43.28799,usda,NA,NA,CO,L204585,dollar general 14704,Dollar General
Dollar General 14705,st_337119,14705,Edison Hwy,NA,Birmingham,OH,44816,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-82.35182,41.33155,usda,NA,NA,CO,L204586,dollar general 14705,Dollar General
Dollar General 14706,st_342435,405,W Columbus Ave,NA,Corry,PA,16407,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-79.65843,41.93445,usda,NA,NA,CO,L204587,dollar general 14706,Dollar General
Dollar General 14708,st_335773,281,Martin Luther King Blvd,NA,Bristol,TN,37682,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-82.18161,36.59222,usda,NA,NA,CO,L204588,dollar general 14708,Dollar General
Dollar General 14709,st_345401,3750,FM 982,NA,Princeton,TX,75407,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-96.49252,33.12347,usda,NA,NA,CO,L204589,dollar general 14709,Dollar General
DOLLAR GENERAL 1471,st_144948,1315,W 38th St,NA,Anderson,IN,46013,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-85.69574,40.07619,usda,NA,NA,CO,L204590,dollar general 1471,Dollar General
Dollar General 14710,st_346023,204,Branch St,NA,Mardela Springs,MD,21837,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-75.75397,38.46249,usda,NA,NA,CO,L204591,dollar general 14710,Dollar General
DOLLAR GENERAL 14713,st_149334,7560,US Highway 117 S,NA,Rocky Point,NC,28457,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-77.8824,34.44841,usda,NA,NA,CO,L204592,dollar general 14713,Dollar General
Dollar General 14714,st_334979,13,W Main St,NA,Dudley,MA,1571,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-71.88872,42.04872,usda,NA,NA,CO,L204593,dollar general 14714,Dollar General
Dollar General 14715,st_335790,3040,S Baldwin Rd,NA,Lake Orion,MI,48359,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-83.30808,42.73552,usda,NA,NA,CO,L204594,dollar general 14715,Dollar General
Dollar General 14716,st_322227,37,Washington Ave,NA,Wheeling,WV,26003,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,1,1,1,1,1,1,2013,2018,-80.68488,40.07129,usda,NA,NA,CO,L204595,dollar general 14716,Dollar General
Dollar General 14717,st_340955,4996,Market St,NA,Youngstown,OH,44512,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-80.6628,41.04871,usda,NA,NA,CO,L204596,dollar general 14717,Dollar General
Dollar General 14718,st_343412,3590,Highway 178,NA,Mooreville,MS,38857,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-88.57919,34.26667,usda,NA,NA,CO,L204597,dollar general 14718,Dollar General
Dollar General 14719,st_354413,6605,W Andrew Johnson Hwy,NA,Morristown,TN,37814,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-83.34386,36.1975,usda,NA,NA,CO,L204598,dollar general 14719,Dollar General
Dollar General 1472,st_002290,312,Hospital Drive,NA,Glen Burnie,MD,21061,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-76.63067,39.14171,usda,NA,NA,CO,L204599,dollar general 1472,Dollar General
Dollar General 14720,st_342771,4850,Jack Springs Rd,NA,Atmore,AL,36502,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-87.62808,31.12264,usda,NA,NA,CO,L204600,dollar general 14720,Dollar General
Dollar General 14721,st_350302,54,W Main St,NA,Brookfield,MA,1506,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-72.1154,42.2188,usda,NA,NA,CO,L204601,dollar general 14721,Dollar General
Dollar General 14722,st_343295,502,S 2nd St,NA,Porum,OK,74455,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-95.26522,35.35339,usda,NA,NA,CO,L204602,dollar general 14722,Dollar General
Dollar General 14723,st_330041,1520,Meredith Ave,NA,Gustine,CA,95322,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-121.012,37.2493,usda,NA,NA,CO,L010821,dollar general 14723,Dollar General
Dollar General 14724,st_328794,2150,Solano Way,NA,Concord,CA,94520,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-122.042,37.98969,usda,NA,NA,CO,L204603,dollar general 14724,Dollar General
Dollar General 14725,st_335020,121,15th St S,NA,Hawley,MN,56549,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-96.33313,46.87764,usda,NA,NA,CO,L204604,dollar general 14725,Dollar General
Dollar General 14726,st_343287,309,W Highway 2,NA,Cohasset,MN,55721,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-93.62331,47.26445,usda,NA,NA,CO,L204605,dollar general 14726,Dollar General
Dollar General 14728,st_346371,898,Highway 76,NA,Clarksville,TN,37043,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-87.2356,36.52101,usda,NA,NA,CO,L204606,dollar general 14728,Dollar General
Dollar General 14729,st_348581,20,W 10th St,NA,Antioch,CA,94509,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-121.80663,38.01121,usda,NA,NA,CO,L204607,dollar general 14729,Dollar General
Dollar General 14730,st_341598,14048,Old Nashville Hwy,NA,Smyrna,TN,37167,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-86.54636,35.98427,usda,NA,NA,CO,L204608,dollar general 14730,Dollar General
Dollar General 14731,st_340964,15652,State Route 180,NA,Catlettsburg,KY,41129,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-82.69712,38.35762,usda,NA,NA,CO,L204609,dollar general 14731,Dollar General
Dollar General 14735,st_346377,12110,US 301 N,NA,parrish,FL,34219,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-82.42651,27.56935,usda,NA,NA,CO,L204610,dollar general 14735,Dollar General
Dollar General 14736,st_343413,1949,Petersburg Rd,NA,Hebron,KY,41048,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-84.70145,39.06603,usda,NA,NA,CO,L204611,dollar general 14736,Dollar General
Dollar General 14737,st_343414,7620,NC Hwy 39 N,NA,Henderson,NC,27537,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-78.42986,36.4281,usda,NA,NA,CO,L204612,dollar general 14737,Dollar General
Dollar General 14739,st_352622,954,State Route 28,NA,Kingston,NY,12401,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-74.08608,41.98381,usda,NA,NA,CO,L204613,dollar general 14739,Dollar General
Dollar General 14740,st_342238,3946,State Rd,NA,Cuyahoga Falls,OH,44223,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-81.5086,41.17918,usda,NA,NA,CO,L204614,dollar general 14740,Dollar General
Dollar General 14741,st_334980,501,Center St West,NA,Roseau,MN,56751,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-95.76841,48.84628,usda,NA,NA,CO,L204615,dollar general 14741,Dollar General
Dollar General 14742,st_322873,437,Tonawanda St,NA,Buffalo,NY,14207,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,1,1,1,1,1,1,2013,2018,-78.89947,42.94125,usda,NA,NA,CO,L204616,dollar general 14742,Dollar General
Dollar General 14743,st_328319,1741,W Tilghman St,NA,Allentown,PA,18104,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-75.49844,40.60578,usda,NA,NA,CO,L204617,dollar general 14743,Dollar General
Dollar General 14744,st_335778,516,High St,NA,Rising Sun,IN,47040,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-84.85112,38.95428,usda,NA,NA,CO,L204618,dollar general 14744,Dollar General
Dollar General 14745,st_354405,29,Main St,NA,Cairo,NY,12413,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-73.98238,42.29007,usda,NA,NA,CO,L204619,dollar general 14745,Dollar General
Dollar General 14747,st_343324,114,West 12th St,NA,Alturas,CA,96101,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-120.5429,41.49458,usda,NA,NA,CO,L204620,dollar general 14747,Dollar General
Dollar General 14749,st_352158,1231,W Inyo Ave,NA,Tulare,CA,93274,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-119.36559,36.2036,usda,NA,NA,CO,L204621,dollar general 14749,Dollar General
Dollar General 14750,st_362775,207,Fisherville Rd,NA,Concord,NH,3303,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-71.58568,43.26534,usda,NA,NA,CO,L204622,dollar general 14750,Dollar General
Dollar General 14753,st_322908,12901,McGregor Blvd,NA,Fort Myers,FL,33919,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,1,1,1,1,1,1,2013,2018,-81.91154,26.55366,usda,NA,NA,CO,L204623,dollar general 14753,Dollar General
Dollar General 14754,st_346085,701,Gretchen Ave S,NA,Lehigh Acres,FL,33973,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-81.71451,26.60633,usda,NA,NA,CO,L204624,dollar general 14754,Dollar General
Dollar General 14755,st_343297,4816,Hwy 146S,NA,Livingston,TX,77351,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-94.94156,30.71265,usda,NA,NA,CO,L204625,dollar general 14755,Dollar General
Dollar General 14756,st_341292,3436,N Country Club,NA,Tuscon,AZ,85716,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-110.92674,32.26937,usda,NA,NA,CO,L204626,dollar general 14756,Dollar General
Dollar General 14757,st_341293,3405,State Highway 104,NA,Waverly,IL,62692,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-89.96503,39.59067,usda,NA,NA,CO,L204627,dollar general 14757,Dollar General
Dollar General 14759,st_376034,8619,Ray Ellison Blvd,NA,San Antonio,TX,78227,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-98.6467,29.37383,usda,NA,NA,CO,L204628,dollar general 14759,Dollar General
Dollar General 14760,st_334986,1787,Dana Rd,NA,Hendersonville,NC,28792,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-82.37794,35.32924,usda,NA,NA,CO,L204629,dollar general 14760,Dollar General
Dollar General 14762,st_341591,1901,Highway 81,NA,Loganville,GA,30052,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-83.85361,33.78131,usda,NA,NA,CO,L204630,dollar general 14762,Dollar General
Dollar General 14763,st_335021,750,Newfield St,NA,Middletown,CT,6457,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-72.67245,41.57941,usda,NA,NA,CO,L204631,dollar general 14763,Dollar General
Dollar General 14764,st_341446,855,Norwich New London Tpke,NA,Uncasville,CT,6382,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-72.1061,41.44938,usda,NA,NA,CO,L204632,dollar general 14764,Dollar General
Dollar General 14765,st_329204,217,E Main St,NA,Thomaston,GA,30286,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-84.32491,32.88805,usda,NA,NA,CO,L204633,dollar general 14765,Dollar General
Dollar General 14766,st_348582,940,E Whitmore Ave,NA,Ceres,CA,95307,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-120.93861,37.59475,usda,NA,NA,CO,L204634,dollar general 14766,Dollar General
Dollar General 14769,st_332722,901,N 1st St,NA,Pulaski,TN,38478,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-87.02728,35.20757,usda,NA,NA,CO,L204635,dollar general 14769,Dollar General
Dollar General 14772,st_343299,5140,N Washington St,NA,Forrest City,AR,72335,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-90.81017,35.05948,usda,NA,NA,CO,L204636,dollar general 14772,Dollar General
Dollar General 14773,st_335782,275,Park Dr S,NA,McComb,OH,45858,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-83.78433,41.10416,usda,NA,NA,CO,L204637,dollar general 14773,Dollar General
Dollar General 14774,st_359768,113,Main St,NA,Charlestown,NH,3603,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-72.42484,43.23769,usda,NA,NA,CO,L204638,dollar general 14774,Dollar General
Dollar General 14775,st_342240,5039,W Main St,NA,Berlin,OH,44610,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-81.79852,40.5617,usda,NA,NA,CO,L204639,dollar general 14775,Dollar General
Dollar General 14776,st_347764,1831,S Patrick Dr,NA,Indian Harbour Beach,FL,32937,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-80.60049,28.15542,usda,NA,NA,CO,L204640,dollar general 14776,Dollar General
Dollar General 14777,st_346087,3110,N 50th St,NA,Tampa,FL,33619,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-82.4018,27.97205,usda,NA,NA,CO,L204641,dollar general 14777,Dollar General
Dollar General 14778,st_347769,4920,Saufley Field Rd,NA,Pensacola,FL,32526,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-87.31453,30.46144,usda,NA,NA,CO,L204642,dollar general 14778,Dollar General
Dollar General 14779,st_349660,5325,Berryhill Rd,NA,Milton,FL,32570,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-87.09975,30.64672,usda,NA,NA,CO,L204643,dollar general 14779,Dollar General
DOLLAR GENERAL 1478,st_153370,315,W Jefferson St,NA,Quincy,FL,32351,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.58056,30.5881,usda,NA,NA,CO,L204644,dollar general 1478,Dollar General
Dollar General 14781,st_351407,540,E Main St,NA,Pahokee,FL,33476,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-80.66116,26.82648,usda,NA,NA,CO,L204645,dollar general 14781,Dollar General
Dollar General 14782,st_341447,114,Main St,NA,Terryville,CT,6786,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-73.00232,41.67887,usda,NA,NA,CO,L204646,dollar general 14782,Dollar General
Dollar General 14783,st_348748,125,Barnes Rd,NA,Williamstown,KY,41097,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-84.5749,38.65014,usda,NA,NA,CO,L204647,dollar general 14783,Dollar General
Dollar General 14784,st_342289,7055,Greenwell Springs Rd,NA,Baton Rouge,LA,70805,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-91.11903,30.47384,usda,NA,NA,CO,L204648,dollar general 14784,Dollar General
Dollar General 14785,st_343300,5725,North 16th St,NA,Orange,TX,77632,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-93.75173,30.14754,usda,NA,NA,CO,L204649,dollar general 14785,Dollar General
Dollar General 14786,st_339134,785,SW Paar Dr,NA,Port Saint Lucie,FL,34953,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-80.37233,27.22695,usda,NA,NA,CO,L204650,dollar general 14786,Dollar General
Dollar General 14787,st_343301,505,W Expressway 83,NA,Sullivan City,TX,78595,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-98.56331,26.27708,usda,NA,NA,CO,L204651,dollar general 14787,Dollar General
Dollar General 14788,st_346938,300,E Oglethorpe Blvd,NA,Albany,GA,31705,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-84.14153,31.57532,usda,NA,NA,CO,L204652,dollar general 14788,Dollar General
Dollar General 14789,st_349658,3,Yuma,NA,Lane Deep Gap,NC,28618,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-81.51566,36.23876,usda,NA,NA,CO,L204653,dollar general 14789,Dollar General
Dollar General 14790,st_351417,901,W Girard Ave,NA,Philadelphia,PA,19123,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-75.15127,39.97056,usda,NA,NA,CO,L119911,dollar general 14790,Dollar General
Dollar General 14793,st_322570,5174,Highway 15 N,NA,Lonoke,AR,72086,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,1,1,1,1,1,1,2013,2018,-91.98071,34.82994,usda,NA,NA,CO,L004715,dollar general 14793,Dollar General
Dollar General 14794,st_346939,4411,Main St,NA,Moss Point,MS,39563,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-88.53861,30.40504,usda,NA,NA,CO,L204654,dollar general 14794,Dollar General
Dollar General 14795,st_343392,2901,N Armistead Ave,NA,Hampton,VA,23666,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-76.38392,37.07008,usda,NA,NA,CO,L204655,dollar general 14795,Dollar General
Dollar General 14797,st_334981,685,Lake St,NA,Wilson,NY,14172,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-78.82604,43.29594,usda,NA,NA,CO,L204656,dollar general 14797,Dollar General
Dollar General 14798,st_335924,570,Commerce Dr,NA,Le Center,MN,56057,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-93.72109,44.3832,usda,NA,NA,CO,L204657,dollar general 14798,Dollar General
Dollar General 14799,st_342773,210,W Malvern Hwy,NA,Malvern,AL,36349,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-85.51984,31.13943,usda,NA,NA,CO,L204658,dollar general 14799,Dollar General
DOLLAR GENERAL 1480,st_002033,13640,US Highway 1,NA,Sebastian,FL,32958,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-80.48707,27.84184,usda,NA,NA,CO,L204659,dollar general 1480,Dollar General
Dollar General 14801,st_341459,465,E Forth,NA,Welch,OK,74369,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-95.09642,36.87397,usda,NA,NA,CO,L204660,dollar general 14801,Dollar General
Dollar General 14802,st_334982,10607,Erie Rd,NA,Farnham,NY,14061,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-79.09119,42.59406,usda,NA,NA,CO,L204661,dollar general 14802,Dollar General
Dollar General 14803,st_345404,6395,Airline Rd,NA,Fruitport,MI,49415,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-86.15514,43.13556,usda,NA,NA,CO,L204662,dollar general 14803,Dollar General
Dollar General 14805,st_351387,20834,Bear Valley Rd,NA,Apple Valley,CA,92308,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-117.20966,34.47167,usda,NA,NA,CO,L204663,dollar general 14805,Dollar General
Dollar General 14806,st_341460,5229,N Hwy 6,NA,Woodway,TX,76712,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-97.27304,31.55012,usda,NA,NA,CO,L204664,dollar general 14806,Dollar General
Dollar General 14807,st_340952,417,E Main St,NA,Beaverdam,OH,45808,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-83.96655,40.8332,usda,NA,NA,CO,L204665,dollar general 14807,Dollar General
Dollar General 14808,st_350297,412,Wolcott Rd,NA,Wolcott,CT,6716,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-72.99065,41.59031,usda,NA,NA,CO,L204666,dollar general 14808,Dollar General
Dollar General 14809,st_342774,4996,Bloomfield Rd,NA,Macon,GA,31206,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-83.70741,32.80388,usda,NA,NA,CO,L204667,dollar general 14809,Dollar General
Dollar General 14810,st_347427,12657,Old Franklin Turnpike,NA,Union hall,VA,24176,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-79.67579,36.99192,usda,NA,NA,CO,L204668,dollar general 14810,Dollar General
Dollar General 14811,st_343417,1225,W Union Rd,NA,Picayune,MS,39466,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-89.5758,30.57547,usda,NA,NA,CO,L204669,dollar general 14811,Dollar General
Dollar General 14812,st_348583,920,Tuolumne St,NA,Vallejo,CA,94590,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-122.23813,38.10931,usda,NA,NA,CO,L204670,dollar general 14812,Dollar General
Dollar General 14814,st_348749,11007,County Farm Rd,NA,Gulfport,MS,39503,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-89.19366,30.4421,usda,NA,NA,CO,L204671,dollar general 14814,Dollar General
